bitrate_kbps_segment_size,bitrate_kbps_target,coding_height,coding_res,coding_width,display_height,display_res,display_width,dts,framerate,sample_index,pvs_id
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,53.958765,24,53,TR06_SRC13_HRC13
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,54.958773,24,54,TR06_SRC13_HRC13
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,55.958781,24,55,TR06_SRC13_HRC13
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,56.958789,24,56,TR06_SRC13_HRC13
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,57.958797,24,57,TR06_SRC13_HRC13
2863.6747962,2500,1080,2073600,1920,1080,2073600,1920,58.958805,24,58,TR06_SRC13_HRC13
3212.26342403,2500,1080,2073600,1920,1080,2073600,1920,59.958813,24,59,TR06_SRC13_HRC13
3212.26342403,2500,1080,2073600,1920,1080,2073600,1920,60.958821,24,60,TR06_SRC13_HRC13
3212.26342403,2500,1080,2073600,1920,1080,2073600,1920,61.958829,24,61,TR06_SRC13_HRC13
3212.26342403,2500,1080,2073600,1920,1080,2073600,1920,62.958837,24,62,TR06_SRC13_HRC13
3212.26342403,2500,1080,2073600,1920,1080,2073600,1920,63.958845,24,63,TR06_SRC13_HRC13
3648.47346821,2500,1080,2073600,1920,1080,2073600,1920,64.958853,24,64,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,65.958861,24,65,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,66.958869000000007,24,66,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,67.958877,24,67,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,68.958885,24,68,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,69.958893,24,69,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,70.958901,24,70,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,71.958909,24,71,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,72.958917,24,72,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,73.958925,24,73,TR06_SRC13_HRC13
510.10128559,500,480,408960,852,1080,2073600,1920,74.958933,24,74,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,75.958941,24,75,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,76.958949,24,76,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,77.958957,24,77,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,78.958965,24,78,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,79.958973,24,79,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,80.958981,24,80,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,81.958989,24,81,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,82.958997,24,82,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,83.959005,24,83,TR06_SRC13_HRC13
284.810099119,150,240,102240,426,1080,2073600,1920,84.959013,24,84,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,85.959021,24,85,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,86.959029,24,86,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,87.959037,24,87,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,88.959045,24,88,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,89.959053,24,89,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,90.959061,24,90,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,91.959069,24,91,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,92.959077,24,92,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,93.959085,24,93,TR06_SRC13_HRC13
598.804201566,500,480,408960,852,1080,2073600,1920,94.959093,24,94,TR06_SRC13_HRC13
3522.26414402,2500,1080,2073600,1920,1080,2073600,1920,95.959101,24,95,TR06_SRC13_HRC13
3522.26414402,2500,1080,2073600,1920,1080,2073600,1920,96.959109,24,96,TR06_SRC13_HRC13
3522.26414402,2500,1080,2073600,1920,1080,2073600,1920,97.959117,24,97,TR06_SRC13_HRC13
3522.26414402,2500,1080,2073600,1920,1080,2073600,1920,98.959125,24,98,TR06_SRC13_HRC13
3522.26414402,2500,1080,2073600,1920,1080,2073600,1920,99.959133,24,99,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,100.959141,24,100,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,101.959149,24,101,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,102.959157,24,102,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,103.959165,24,103,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,104.959173,24,104,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,105.959181,24,105,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,106.959189,24,106,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,107.959197,24,107,TR06_SRC13_HRC13
3303.12873017,2500,1080,2073600,1920,1080,2073600,1920,108.959205,24,108,TR06_SRC13_HRC13
3078.99942347,2500,1080,2073600,1920,1080,2073600,1920,109.959213,24,109,TR06_SRC13_HRC13
3078.99942347,2500,1080,2073600,1920,1080,2073600,1920,110.959221,24,110,TR06_SRC13_HRC13
3078.99942347,2500,1080,2073600,1920,1080,2073600,1920,111.959229,24,111,TR06_SRC13_HRC13
3078.99942347,2500,1080,2073600,1920,1080,2073600,1920,112.959237,24,112,TR06_SRC13_HRC13
3078.99942347,2500,1080,2073600,1920,1080,2073600,1920,113.959245,24,113,TR06_SRC13_HRC13
2902.45353557,2500,1080,2073600,1920,1080,2073600,1920,114.959253,24,114,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,115.959261,24,115,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,116.959269,24,116,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,117.959277,24,117,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,118.959285,24,118,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,119.959293,24,119,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,120.959301,24,120,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,121.959309,24,121,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,122.959317,24,122,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,123.959325,24,123,TR06_SRC13_HRC13
554.202958376,500,480,408960,852,1080,2073600,1920,124.959333,24,124,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,125.959341,24,125,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,126.959349,24,126,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,127.959357,24,127,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,128.959365,24,128,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,129.959373,24,129,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,130.959381,24,130,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,131.959389,24,131,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,132.959397,24,132,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,133.959405,24,133,TR06_SRC13_HRC13
211.357886737,150,240,102240,426,1080,2073600,1920,134.959413,24,134,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,135.959421,24,135,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,136.959429,24,136,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,137.959437,24,137,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,138.959445,24,138,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,139.959453,24,139,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,140.959461,24,140,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,141.959469,24,141,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,142.959477,24,142,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,143.959485,24,143,TR06_SRC13_HRC13
561.620873433,500,480,408960,852,1080,2073600,1920,144.959493,24,144,TR06_SRC13_HRC13
3003.2410962,2500,1080,2073600,1920,1080,2073600,1920,145.959501,24,145,TR06_SRC13_HRC13
3003.2410962,2500,1080,2073600,1920,1080,2073600,1920,146.959509,24,146,TR06_SRC13_HRC13
3003.2410962,2500,1080,2073600,1920,1080,2073600,1920,147.959517,24,147,TR06_SRC13_HRC13
3003.2410962,2500,1080,2073600,1920,1080,2073600,1920,148.959525,24,148,TR06_SRC13_HRC13
3003.2410962,2500,1080,2073600,1920,1080,2073600,1920,149.959533,24,149,TR06_SRC13_HRC13
2786.02741738,2500,1080,2073600,1920,1080,2073600,1920,150.959541,24,150,TR06_SRC13_HRC13
2786.02741738,2500,1080,2073600,1920,1080,2073600,1920,151.959549,24,151,TR06_SRC13_HRC13
2786.02741738,2500,1080,2073600,1920,1080,2073600,1920,152.959557,24,152,TR06_SRC13_HRC13
2786.02741738,2500,1080,2073600,1920,1080,2073600,1920,153.959565,24,153,TR06_SRC13_HRC13
2786.02741738,2500,1080,2073600,1920,1080,2073600,1920,154.959573,24,154,TR06_SRC13_HRC13
2645.39529252,2500,1080,2073600,1920,1080,2073600,1920,155.95958099999999,24,155,TR06_SRC13_HRC13
2645.39529252,2500,1080,2073600,1920,1080,2073600,1920,156.959589,24,156,TR06_SRC13_HRC13
2645.39529252,2500,1080,2073600,1920,1080,2073600,1920,157.959597,24,157,TR06_SRC13_HRC13
2645.39529252,2500,1080,2073600,1920,1080,2073600,1920,158.959605,24,158,TR06_SRC13_HRC13
2712.72240382,2500,1080,2073600,1920,1080,2073600,1920,159.959613,24,159,TR06_SRC13_HRC13
2556.59844257,2500,1080,2073600,1920,1080,2073600,1920,160.959621,24,160,TR06_SRC13_HRC13
2556.59844257,2500,1080,2073600,1920,1080,2073600,1920,161.959629,24,161,TR06_SRC13_HRC13
2556.59844257,2500,1080,2073600,1920,1080,2073600,1920,162.959637,24,162,TR06_SRC13_HRC13
2556.59844257,2500,1080,2073600,1920,1080,2073600,1920,163.959645,24,163,TR06_SRC13_HRC13
2219.67179783,2500,1080,2073600,1920,1080,2073600,1920,164.959653,24,164,TR06_SRC13_HRC13
2331.37368399,2500,1080,2073600,1920,1080,2073600,1920,165.959661,24,165,TR06_SRC13_HRC13
2331.37368399,2500,1080,2073600,1920,1080,2073600,1920,166.959669,24,166,TR06_SRC13_HRC13
2331.37368399,2500,1080,2073600,1920,1080,2073600,1920,167.959677,24,167,TR06_SRC13_HRC13
2331.37368399,2500,1080,2073600,1920,1080,2073600,1920,168.959685,24,168,TR06_SRC13_HRC13
2223.81753919,2500,1080,2073600,1920,1080,2073600,1920,169.959693,24,169,TR06_SRC13_HRC13
2223.81753919,2500,1080,2073600,1920,1080,2073600,1920,170.959701,24,170,TR06_SRC13_HRC13
2223.81753919,2500,1080,2073600,1920,1080,2073600,1920,171.959709,24,171,TR06_SRC13_HRC13
2223.81753919,2500,1080,2073600,1920,1080,2073600,1920,172.959717,24,172,TR06_SRC13_HRC13
2223.81753919,2500,1080,2073600,1920,1080,2073600,1920,173.959725,24,173,TR06_SRC13_HRC13
2256.9401904,2500,1080,2073600,1920,1080,2073600,1920,174.959733,24,174,TR06_SRC13_HRC13
2256.9401904,2500,1080,2073600,1920,1080,2073600,1920,175.959741,24,175,TR06_SRC13_HRC13
2256.9401904,2500,1080,2073600,1920,1080,2073600,1920,176.959749,24,176,TR06_SRC13_HRC13
2256.9401904,2500,1080,2073600,1920,1080,2073600,1920,177.959757,24,177,TR06_SRC13_HRC13
2211.06004165,2500,1080,2073600,1920,1080,2073600,1920,0.958341,24,0,TR06_SRC08_HRC04
2211.06004165,2500,1080,2073600,1920,1080,2073600,1920,1.958349,24,1,TR06_SRC08_HRC04
2211.06004165,2500,1080,2073600,1920,1080,2073600,1920,2.958357,24,2,TR06_SRC08_HRC04
2211.06004165,2500,1080,2073600,1920,1080,2073600,1920,3.958365,24,3,TR06_SRC08_HRC04
2211.06004165,2500,1080,2073600,1920,1080,2073600,1920,4.958373,24,4,TR06_SRC08_HRC04
2113.44268926,2500,1080,2073600,1920,1080,2073600,1920,5.958381,24,5,TR06_SRC08_HRC04
2113.44268926,2500,1080,2073600,1920,1080,2073600,1920,6.958389,24,6,TR06_SRC08_HRC04
2113.44268926,2500,1080,2073600,1920,1080,2073600,1920,7.958397,24,7,TR06_SRC08_HRC04
2113.44268926,2500,1080,2073600,1920,1080,2073600,1920,8.958405,24,8,TR06_SRC08_HRC04
2113.44268926,2500,1080,2073600,1920,1080,2073600,1920,9.958413,24,9,TR06_SRC08_HRC04
2131.0623883,2500,1080,2073600,1920,1080,2073600,1920,10.958421,24,10,TR06_SRC08_HRC04
2131.0623883,2500,1080,2073600,1920,1080,2073600,1920,11.958429,24,11,TR06_SRC08_HRC04
2131.0623883,2500,1080,2073600,1920,1080,2073600,1920,12.958437,24,12,TR06_SRC08_HRC04
2131.0623883,2500,1080,2073600,1920,1080,2073600,1920,13.958445,24,13,TR06_SRC08_HRC04
2193.96431389,2500,1080,2073600,1920,1080,2073600,1920,14.958453,24,14,TR06_SRC08_HRC04
2270.08314621,2500,1080,2073600,1920,1080,2073600,1920,15.958461,24,15,TR06_SRC08_HRC04
2270.08314621,2500,1080,2073600,1920,1080,2073600,1920,16.958469,24,16,TR06_SRC08_HRC04
2270.08314621,2500,1080,2073600,1920,1080,2073600,1920,17.958477,24,17,TR06_SRC08_HRC04
2270.08314621,2500,1080,2073600,1920,1080,2073600,1920,18.958485,24,18,TR06_SRC08_HRC04
2003.9345029200001,2500,1080,2073600,1920,1080,2073600,1920,19.958493,24,19,TR06_SRC08_HRC04
2136.95653123,2500,1080,2073600,1920,1080,2073600,1920,20.958501,24,20,TR06_SRC08_HRC04
2136.95653123,2500,1080,2073600,1920,1080,2073600,1920,21.958509,24,21,TR06_SRC08_HRC04
2136.95653123,2500,1080,2073600,1920,1080,2073600,1920,22.958517,24,22,TR06_SRC08_HRC04
2136.95653123,2500,1080,2073600,1920,1080,2073600,1920,23.958525,24,23,TR06_SRC08_HRC04
2316.43373413,2500,1080,2073600,1920,1080,2073600,1920,24.958533,24,24,TR06_SRC08_HRC04
2291.63305382,2500,1080,2073600,1920,1080,2073600,1920,25.958541,24,25,TR06_SRC08_HRC04
2291.63305382,2500,1080,2073600,1920,1080,2073600,1920,26.958549,24,26,TR06_SRC08_HRC04
2291.63305382,2500,1080,2073600,1920,1080,2073600,1920,27.958557,24,27,TR06_SRC08_HRC04
2291.63305382,2500,1080,2073600,1920,1080,2073600,1920,28.958565,24,28,TR06_SRC08_HRC04
2409.39365925,2500,1080,2073600,1920,1080,2073600,1920,29.958573,24,29,TR06_SRC08_HRC04
2471.98105103,2500,1080,2073600,1920,1080,2073600,1920,30.958581,24,30,TR06_SRC08_HRC04
2471.98105103,2500,1080,2073600,1920,1080,2073600,1920,31.958589,24,31,TR06_SRC08_HRC04
2471.98105103,2500,1080,2073600,1920,1080,2073600,1920,32.958597,24,32,TR06_SRC08_HRC04
2471.98105103,2500,1080,2073600,1920,1080,2073600,1920,33.958605,24,33,TR06_SRC08_HRC04
2539.59101767,2500,1080,2073600,1920,1080,2073600,1920,34.958613,24,34,TR06_SRC08_HRC04
3039.93298742,2500,1080,2073600,1920,1080,2073600,1920,35.958621,24,35,TR06_SRC08_HRC04
3039.93298742,2500,1080,2073600,1920,1080,2073600,1920,36.958629,24,36,TR06_SRC08_HRC04
3039.93298742,2500,1080,2073600,1920,1080,2073600,1920,37.958637,24,37,TR06_SRC08_HRC04
3039.93298742,2500,1080,2073600,1920,1080,2073600,1920,38.958645,24,38,TR06_SRC08_HRC04
3156.27661539,2500,1080,2073600,1920,1080,2073600,1920,39.958653,24,39,TR06_SRC08_HRC04
3186.13085783,2500,1080,2073600,1920,1080,2073600,1920,40.958661,24,40,TR06_SRC08_HRC04
3186.13085783,2500,1080,2073600,1920,1080,2073600,1920,41.958669,24,41,TR06_SRC08_HRC04
3186.13085783,2500,1080,2073600,1920,1080,2073600,1920,42.958677,24,42,TR06_SRC08_HRC04
3186.13085783,2500,1080,2073600,1920,1080,2073600,1920,43.958685,24,43,TR06_SRC08_HRC04
3315.40241118,2500,1080,2073600,1920,1080,2073600,1920,44.958693,24,44,TR06_SRC08_HRC04
3318.72755706,2500,1080,2073600,1920,1080,2073600,1920,45.958701,24,45,TR06_SRC08_HRC04
3318.72755706,2500,1080,2073600,1920,1080,2073600,1920,46.958709,24,46,TR06_SRC08_HRC04
3318.72755706,2500,1080,2073600,1920,1080,2073600,1920,47.958717,24,47,TR06_SRC08_HRC04
3318.72755706,2500,1080,2073600,1920,1080,2073600,1920,48.958725,24,48,TR06_SRC08_HRC04
3600.30186319,2500,1080,2073600,1920,1080,2073600,1920,49.958733,24,49,TR06_SRC08_HRC04
3741.30284142,2500,1080,2073600,1920,1080,2073600,1920,50.958741,24,50,TR06_SRC08_HRC04
3741.30284142,2500,1080,2073600,1920,1080,2073600,1920,51.958749,24,51,TR06_SRC08_HRC04
3741.30284142,2500,1080,2073600,1920,1080,2073600,1920,52.958757,24,52,TR06_SRC08_HRC04
3741.30284142,2500,1080,2073600,1920,1080,2073600,1920,53.958765,24,53,TR06_SRC08_HRC04
3996.04589723,2500,1080,2073600,1920,1080,2073600,1920,54.958773,24,54,TR06_SRC08_HRC04
4329.57131031,2500,1080,2073600,1920,1080,2073600,1920,55.958781,24,55,TR06_SRC08_HRC04
4329.57131031,2500,1080,2073600,1920,1080,2073600,1920,56.958789,24,56,TR06_SRC08_HRC04
4329.57131031,2500,1080,2073600,1920,1080,2073600,1920,57.958797,24,57,TR06_SRC08_HRC04
4329.57131031,2500,1080,2073600,1920,1080,2073600,1920,58.958805,24,58,TR06_SRC08_HRC04
4151.63892129,2500,1080,2073600,1920,1080,2073600,1920,59.958813,24,59,TR06_SRC08_HRC04
4068.61723794,2500,1080,2073600,1920,1080,2073600,1920,60.958821,24,60,TR06_SRC08_HRC04
4068.61723794,2500,1080,2073600,1920,1080,2073600,1920,61.958829,24,61,TR06_SRC08_HRC04
4068.61723794,2500,1080,2073600,1920,1080,2073600,1920,62.958837,24,62,TR06_SRC08_HRC04
4068.61723794,2500,1080,2073600,1920,1080,2073600,1920,63.958845,24,63,TR06_SRC08_HRC04
4259.38459052,2500,1080,2073600,1920,1080,2073600,1920,64.958853,24,64,TR06_SRC08_HRC04
3969.5229907,2500,1080,2073600,1920,1080,2073600,1920,65.958861,24,65,TR06_SRC08_HRC04
3969.5229907,2500,1080,2073600,1920,1080,2073600,1920,66.958869000000007,24,66,TR06_SRC08_HRC04
3969.5229907,2500,1080,2073600,1920,1080,2073600,1920,67.958877,24,67,TR06_SRC08_HRC04
3969.5229907,2500,1080,2073600,1920,1080,2073600,1920,68.958885,24,68,TR06_SRC08_HRC04
4128.89670323,2500,1080,2073600,1920,1080,2073600,1920,69.958893,24,69,TR06_SRC08_HRC04
4156.11221798,2500,1080,2073600,1920,1080,2073600,1920,70.958901,24,70,TR06_SRC08_HRC04
4156.11221798,2500,1080,2073600,1920,1080,2073600,1920,71.958909,24,71,TR06_SRC08_HRC04
4156.11221798,2500,1080,2073600,1920,1080,2073600,1920,72.958917,24,72,TR06_SRC08_HRC04
4156.11221798,2500,1080,2073600,1920,1080,2073600,1920,73.958925,24,73,TR06_SRC08_HRC04
4118.81358389,2500,1080,2073600,1920,1080,2073600,1920,74.958933,24,74,TR06_SRC08_HRC04
3790.41146359,2500,1080,2073600,1920,1080,2073600,1920,75.958941,24,75,TR06_SRC08_HRC04
3790.41146359,2500,1080,2073600,1920,1080,2073600,1920,76.958949,24,76,TR06_SRC08_HRC04
3790.41146359,2500,1080,2073600,1920,1080,2073600,1920,77.958957,24,77,TR06_SRC08_HRC04
3790.41146359,2500,1080,2073600,1920,1080,2073600,1920,78.958965,24,78,TR06_SRC08_HRC04
3322.09608883,2500,1080,2073600,1920,1080,2073600,1920,79.958973,24,79,TR06_SRC08_HRC04
3153.45271926,2500,1080,2073600,1920,1080,2073600,1920,80.958981,24,80,TR06_SRC08_HRC04
3153.45271926,2500,1080,2073600,1920,1080,2073600,1920,81.958989,24,81,TR06_SRC08_HRC04
3153.45271926,2500,1080,2073600,1920,1080,2073600,1920,82.958997,24,82,TR06_SRC08_HRC04
3153.45271926,2500,1080,2073600,1920,1080,2073600,1920,83.959005,24,83,TR06_SRC08_HRC04
3007.68327293,2500,1080,2073600,1920,1080,2073600,1920,84.959013,24,84,TR06_SRC08_HRC04
2869.06459436,2500,1080,2073600,1920,1080,2073600,1920,85.959021,24,85,TR06_SRC08_HRC04
2869.06459436,2500,1080,2073600,1920,1080,2073600,1920,86.959029,24,86,TR06_SRC08_HRC04
2869.06459436,2500,1080,2073600,1920,1080,2073600,1920,87.959037,24,87,TR06_SRC08_HRC04
2869.06459436,2500,1080,2073600,1920,1080,2073600,1920,88.959045,24,88,TR06_SRC08_HRC04
2883.81159511,2500,1080,2073600,1920,1080,2073600,1920,89.959053,24,89,TR06_SRC08_HRC04
2816.36432093,2500,1080,2073600,1920,1080,2073600,1920,90.959061,24,90,TR06_SRC08_HRC04
2816.36432093,2500,1080,2073600,1920,1080,2073600,1920,91.959069,24,91,TR06_SRC08_HRC04
2816.36432093,2500,1080,2073600,1920,1080,2073600,1920,92.959077,24,92,TR06_SRC08_HRC04
2816.36432093,2500,1080,2073600,1920,1080,2073600,1920,93.959085,24,93,TR06_SRC08_HRC04
2454.21183191,2500,1080,2073600,1920,1080,2073600,1920,94.959093,24,94,TR06_SRC08_HRC04
2554.70678923,2500,1080,2073600,1920,1080,2073600,1920,95.959101,24,95,TR06_SRC08_HRC04
2554.70678923,2500,1080,2073600,1920,1080,2073600,1920,96.959109,24,96,TR06_SRC08_HRC04
2554.70678923,2500,1080,2073600,1920,1080,2073600,1920,97.959117,24,97,TR06_SRC08_HRC04
2554.70678923,2500,1080,2073600,1920,1080,2073600,1920,98.959125,24,98,TR06_SRC08_HRC04
2574.18274094,2500,1080,2073600,1920,1080,2073600,1920,99.959133,24,99,TR06_SRC08_HRC04
2545.81598035,2500,1080,2073600,1920,1080,2073600,1920,100.959141,24,100,TR06_SRC08_HRC04
2545.81598035,2500,1080,2073600,1920,1080,2073600,1920,101.959149,24,101,TR06_SRC08_HRC04
2545.81598035,2500,1080,2073600,1920,1080,2073600,1920,102.959157,24,102,TR06_SRC08_HRC04
2545.81598035,2500,1080,2073600,1920,1080,2073600,1920,103.959165,24,103,TR06_SRC08_HRC04
2562.5501652,2500,1080,2073600,1920,1080,2073600,1920,104.959173,24,104,TR06_SRC08_HRC04
2475.1605456,2500,1080,2073600,1920,1080,2073600,1920,105.959181,24,105,TR06_SRC08_HRC04
2475.1605456,2500,1080,2073600,1920,1080,2073600,1920,106.959189,24,106,TR06_SRC08_HRC04
2475.1605456,2500,1080,2073600,1920,1080,2073600,1920,107.959197,24,107,TR06_SRC08_HRC04
2475.1605456,2500,1080,2073600,1920,1080,2073600,1920,108.959205,24,108,TR06_SRC08_HRC04
2515.30321197,2500,1080,2073600,1920,1080,2073600,1920,109.959213,24,109,TR06_SRC08_HRC04
2382.24864889,2500,1080,2073600,1920,1080,2073600,1920,110.959221,24,110,TR06_SRC08_HRC04
2382.24864889,2500,1080,2073600,1920,1080,2073600,1920,111.959229,24,111,TR06_SRC08_HRC04
2382.24864889,2500,1080,2073600,1920,1080,2073600,1920,112.959237,24,112,TR06_SRC08_HRC04
2382.24864889,2500,1080,2073600,1920,1080,2073600,1920,113.959245,24,113,TR06_SRC08_HRC04
2341.16700506,2500,1080,2073600,1920,1080,2073600,1920,114.959253,24,114,TR06_SRC08_HRC04
2280.97585907,2500,1080,2073600,1920,1080,2073600,1920,115.959261,24,115,TR06_SRC08_HRC04
2280.97585907,2500,1080,2073600,1920,1080,2073600,1920,116.959269,24,116,TR06_SRC08_HRC04
2280.97585907,2500,1080,2073600,1920,1080,2073600,1920,117.959277,24,117,TR06_SRC08_HRC04
2280.97585907,2500,1080,2073600,1920,1080,2073600,1920,118.959285,24,118,TR06_SRC08_HRC04
2112.04816921,2500,1080,2073600,1920,1080,2073600,1920,119.959293,24,119,TR06_SRC08_HRC04
1994.35031208,2500,1080,2073600,1920,1080,2073600,1920,120.959301,24,120,TR06_SRC08_HRC04
1994.35031208,2500,1080,2073600,1920,1080,2073600,1920,121.959309,24,121,TR06_SRC08_HRC04
1994.35031208,2500,1080,2073600,1920,1080,2073600,1920,122.959317,24,122,TR06_SRC08_HRC04
1994.35031208,2500,1080,2073600,1920,1080,2073600,1920,123.959325,24,123,TR06_SRC08_HRC04
1884.85065559,2500,1080,2073600,1920,1080,2073600,1920,124.959333,24,124,TR06_SRC08_HRC04
1810.58730218,2500,1080,2073600,1920,1080,2073600,1920,125.959341,24,125,TR06_SRC08_HRC04
1810.58730218,2500,1080,2073600,1920,1080,2073600,1920,126.959349,24,126,TR06_SRC08_HRC04
1810.58730218,2500,1080,2073600,1920,1080,2073600,1920,127.959357,24,127,TR06_SRC08_HRC04
1810.58730218,2500,1080,2073600,1920,1080,2073600,1920,128.959365,24,128,TR06_SRC08_HRC04
1731.83361093,2500,1080,2073600,1920,1080,2073600,1920,129.959373,24,129,TR06_SRC08_HRC04
1736.92591643,2500,1080,2073600,1920,1080,2073600,1920,130.959381,24,130,TR06_SRC08_HRC04
1736.92591643,2500,1080,2073600,1920,1080,2073600,1920,131.959389,24,131,TR06_SRC08_HRC04
1736.92591643,2500,1080,2073600,1920,1080,2073600,1920,132.959397,24,132,TR06_SRC08_HRC04
1736.92591643,2500,1080,2073600,1920,1080,2073600,1920,133.959405,24,133,TR06_SRC08_HRC04
1708.6497964,2500,1080,2073600,1920,1080,2073600,1920,134.959413,24,134,TR06_SRC08_HRC04
2009.48235102,2500,1080,2073600,1920,1080,2073600,1920,135.959421,24,135,TR06_SRC08_HRC04
2009.48235102,2500,1080,2073600,1920,1080,2073600,1920,136.959429,24,136,TR06_SRC08_HRC04
2009.48235102,2500,1080,2073600,1920,1080,2073600,1920,137.959437,24,137,TR06_SRC08_HRC04
2009.48235102,2500,1080,2073600,1920,1080,2073600,1920,138.959445,24,138,TR06_SRC08_HRC04
2001.80012,2500,1080,2073600,1920,1080,2073600,1920,139.959453,24,139,TR06_SRC08_HRC04
1912.91992352,2500,1080,2073600,1920,1080,2073600,1920,140.959461,24,140,TR06_SRC08_HRC04
1912.91992352,2500,1080,2073600,1920,1080,2073600,1920,141.959469,24,141,TR06_SRC08_HRC04
1912.91992352,2500,1080,2073600,1920,1080,2073600,1920,142.959477,24,142,TR06_SRC08_HRC04
