pvs_id,mode,context,O46
VL04_SRC265_HRC266,2,mobile,2.335429428215377
VL04_SRC265_HRC266,3,mobile,1.8333385725415605
VL04_SRC265_HRC266,0,pc,2.5111654863636943
VL04_SRC265_HRC266,1,pc,2.3611097313385514
VL04_SRC265_HRC266,2,pc,2.335429428215377
VL04_SRC265_HRC266,3,pc,1.8333385725415605
VL04_SRC264_HRC269,0,mobile,2.536769486639149
VL04_SRC264_HRC269,1,mobile,2.3143519709889357
VL04_SRC264_HRC269,2,mobile,2.3181660217599798
VL04_SRC264_HRC269,3,mobile,2.0656282549707012
VL04_SRC264_HRC269,0,pc,2.536769486639149
VL04_SRC264_HRC269,1,pc,2.3143519709889357
VL04_SRC264_HRC269,2,pc,2.3181660217599798
VL04_SRC264_HRC269,3,pc,2.0656282549707012
VL04_SRC266_HRC275,0,mobile,3.457352489915323
VL04_SRC266_HRC275,1,mobile,3.5772028898639006
VL04_SRC266_HRC275,2,mobile,3.5657858817758736
VL04_SRC266_HRC275,3,mobile,2.9290934908954247
VL04_SRC266_HRC275,0,pc,3.457352489915323
VL04_SRC266_HRC275,1,pc,3.5772028898639006
VL04_SRC266_HRC275,2,pc,3.5657858817758736
VL04_SRC266_HRC275,3,pc,2.9290934908954247
VL04_SRC267_HRC270,0,mobile,2.1902535800296805
VL04_SRC267_HRC270,1,mobile,1.9959170233279036
VL04_SRC267_HRC270,2,mobile,1.9959170233279036
VL04_SRC267_HRC270,3,mobile,1.8655082294260237
VL04_SRC267_HRC270,0,pc,2.1902535800296805
VL04_SRC267_HRC270,1,pc,1.9959170233279036
VL04_SRC267_HRC270,2,pc,1.9959170233279036
VL04_SRC267_HRC270,3,pc,1.8655082294260237
VL04_SRC271_HRC275,0,mobile,3.4039961047923297
VL04_SRC271_HRC275,1,mobile,3.396087227714517
VL04_SRC271_HRC275,2,mobile,3.295785764456242
VL04_SRC271_HRC275,3,mobile,2.718438202721655
VL04_SRC271_HRC275,0,pc,3.4039961047923297
VL04_SRC271_HRC275,1,pc,3.396087227714517
VL04_SRC271_HRC275,2,pc,3.295785764456242
VL04_SRC271_HRC275,3,pc,2.718438202721655
VL04_SRC268_HRC267,0,mobile,2.450112928583633
VL04_SRC268_HRC267,1,mobile,2.133650560029478
VL04_SRC268_HRC267,2,mobile,2.133650560029478
VL04_SRC268_HRC267,3,mobile,2.2142729771960026
VL04_SRC268_HRC267,0,pc,2.450112928583633
VL04_SRC268_HRC267,1,pc,2.133650560029478
VL04_SRC268_HRC267,2,pc,2.133650560029478
VL04_SRC268_HRC267,3,pc,2.2142729771960026
VL04_SRC269_HRC261,0,mobile,2.2825608962546013
VL04_SRC269_HRC261,1,mobile,2.1722345803606893
VL04_SRC269_HRC261,2,mobile,2.1481277228325792
VL04_SRC269_HRC261,3,mobile,2.144312151544579
VL04_SRC269_HRC261,0,pc,2.2825608962546013
VL04_SRC269_HRC261,1,pc,2.1722345803606893
VL04_SRC269_HRC261,2,pc,2.1481277228325792
VL04_SRC269_HRC261,3,pc,2.144312151544579
VL04_SRC272_HRC263,0,mobile,3.8648105842924663
VL04_SRC272_HRC263,1,mobile,3.615925394807812
VL04_SRC272_HRC263,2,mobile,3.3046141920721066
VL04_SRC272_HRC263,3,mobile,2.686607854744141
VL04_SRC272_HRC263,0,pc,3.8648105842924663
VL04_SRC272_HRC263,1,pc,3.615925394807812
VL04_SRC272_HRC263,2,pc,3.3046141920721066
VL04_SRC272_HRC263,3,pc,2.686607854744141
VL04_SRC270_HRC273,0,mobile,1.6938814124171577
VL04_SRC270_HRC273,1,mobile,1.706305441536379
VL04_SRC270_HRC273,2,mobile,1.706305441536379
VL04_SRC270_HRC273,3,mobile,1.5306180622051757
VL04_SRC270_HRC273,0,pc,1.6938814124171577
VL04_SRC270_HRC273,1,pc,1.706305441536379
VL04_SRC270_HRC273,2,pc,1.706305441536379
VL04_SRC270_HRC273,3,pc,1.5306180622051757
VL04_SRC273_HRC274,0,mobile,3.8348359775847554
VL04_SRC273_HRC274,1,mobile,3.6090616760720886
VL04_SRC273_HRC274,2,mobile,3.1018444666400518
VL04_SRC273_HRC274,3,mobile,2.653502575324982
VL04_SRC273_HRC274,0,pc,3.8348359775847554
VL04_SRC273_HRC274,1,pc,3.6090616760720886
VL04_SRC273_HRC274,2,pc,3.1018444666400518
VL04_SRC273_HRC274,3,pc,2.653502575324982
VL04_SRC274_HRC264,0,mobile,2.12540820860956
VL04_SRC274_HRC264,1,mobile,2.0457150851772377
VL04_SRC274_HRC264,2,mobile,2.0457150851772377
VL04_SRC274_HRC264,3,mobile,1.86652969994549
VL04_SRC274_HRC264,0,pc,2.12540820860956
VL04_SRC274_HRC264,1,pc,2.0457150851772377
VL04_SRC274_HRC264,2,pc,2.0457150851772377
VL04_SRC274_HRC264,3,pc,1.86652969994549
VL04_SRC276_HRC250,0,mobile,3.944220998531738
VL04_SRC276_HRC250,1,mobile,3.6117589313007388
VL04_SRC276_HRC250,2,mobile,3.1496375024882988
VL04_SRC276_HRC250,3,mobile,2.9271026401918054
VL04_SRC276_HRC250,0,pc,3.944220998531738
VL04_SRC276_HRC250,1,pc,3.6117589313007388
VL04_SRC276_HRC250,2,pc,3.1496375024882988
VL04_SRC276_HRC250,3,pc,2.9271026401918054
VL04_SRC277_HRC256,0,mobile,4.006311207569269
VL04_SRC277_HRC256,1,mobile,3.4419135956699796
VL04_SRC277_HRC256,2,mobile,3.012483414135082
VL04_SRC277_HRC256,3,mobile,2.9137987537963195
VL04_SRC277_HRC256,0,pc,4.006311207569269
VL04_SRC277_HRC256,1,pc,3.4419135956699796
VL04_SRC277_HRC256,2,pc,3.012483414135082
VL04_SRC277_HRC256,3,pc,2.9137987537963195
VL04_SRC279_HRC266,0,mobile,2.495568093835576
VL04_SRC279_HRC266,1,mobile,2.4720333624577133
VL04_SRC279_HRC266,2,mobile,2.4328695944572143
VL04_SRC279_HRC266,3,mobile,1.9949516203143594
VL04_SRC279_HRC266,0,pc,2.495568093835576
VL04_SRC279_HRC266,1,pc,2.4720333624577133
VL04_SRC279_HRC266,2,pc,2.4328695944572143
VL04_SRC279_HRC266,3,pc,1.9949516203143594
VL04_SRC282_HRC262,0,mobile,4.645351402704021
VL04_SRC282_HRC262,1,mobile,4.396342479116873
VL04_SRC282_HRC262,2,mobile,2.9155405399371106
VL04_SRC282_HRC262,3,mobile,2.953182766873606
VL04_SRC282_HRC262,0,pc,4.645351402704021
VL04_SRC282_HRC262,1,pc,4.396342479116873
VL04_SRC282_HRC262,2,pc,2.9155405399371106
VL04_SRC282_HRC262,3,pc,2.953182766873606
VL04_SRC280_HRC253,0,mobile,3.2874048655152586
VL04_SRC280_HRC253,1,mobile,2.8798578670447084
VL04_SRC280_HRC253,2,mobile,2.8905056588310423
VL04_SRC280_HRC253,3,mobile,3.363719262850856
VL04_SRC280_HRC253,0,pc,3.2874048655152586
VL04_SRC280_HRC253,1,pc,2.8798578670447084
VL04_SRC280_HRC253,2,pc,2.8905056588310423
VL04_SRC280_HRC253,3,pc,3.363719262850856
VL04_SRC285_HRC254,0,mobile,2.9581092957620716
VL04_SRC285_HRC254,1,mobile,2.56953014469005
VL04_SRC285_HRC254,2,mobile,2.9188239064138983
VL04_SRC285_HRC254,3,mobile,2.564283808584231
VL04_SRC285_HRC254,0,pc,2.9581092957620716
VL04_SRC285_HRC254,1,pc,2.56953014469005
VL04_SRC285_HRC254,2,pc,2.9188239064138983
VL04_SRC285_HRC254,3,pc,2.564283808584231
VL04_SRC283_HRC265,0,mobile,4.077306664894921
VL04_SRC283_HRC265,1,mobile,4.087841571600581
VL04_SRC283_HRC265,2,mobile,3.3273387432757757
VL04_SRC283_HRC265,3,mobile,3.1113661730144955
VL04_SRC283_HRC265,0,pc,4.077306664894921
VL04_SRC283_HRC265,1,pc,4.087841571600581
VL04_SRC283_HRC265,2,pc,3.3273387432757757
VL04_SRC283_HRC265,3,pc,3.1113661730144955
VL13_SRC001_HRC01,0,mobile,4.897600240962499
VL13_SRC001_HRC01,1,mobile,4.8763748466624985
VL13_SRC001_HRC01,2,mobile,4.868128373339519
VL13_SRC001_HRC01,3,mobile,4.860675967097003
VL13_SRC001_HRC01,0,pc,4.897600240962499
VL13_SRC001_HRC01,1,pc,4.8763748466624985
VL13_SRC001_HRC01,2,pc,4.868128373339519
VL13_SRC001_HRC01,3,pc,4.860675967097003
VL13_SRC002_HRC02,0,mobile,1.6573794291050465
VL13_SRC002_HRC02,1,mobile,1.6032163684717158
VL13_SRC002_HRC02,2,mobile,1.615261329872192
VL13_SRC002_HRC02,3,mobile,1.583741468161759
VL13_SRC002_HRC02,0,pc,1.6573794291050465
VL13_SRC002_HRC02,1,pc,1.6032163684717158
VL13_SRC002_HRC02,2,pc,1.615261329872192
VL13_SRC002_HRC02,3,pc,1.583741468161759
VL13_SRC715_HRC14,0,mobile,1.9341608727932402
VL13_SRC715_HRC14,1,mobile,1.8062490289082762
VL13_SRC715_HRC14,2,mobile,1.8076582290627463
VL13_SRC715_HRC14,3,mobile,1.5928839968381252
VL13_SRC715_HRC14,0,pc,1.9341608727932402
VL13_SRC715_HRC14,1,pc,1.8062490289082762
VL13_SRC715_HRC14,2,pc,1.8076582290627463
VL13_SRC715_HRC14,3,pc,1.5928839968381252
VL13_SRC710_HRC11,0,mobile,3.665101210571584
VL13_SRC710_HRC11,1,mobile,3.3607729893593405
VL13_SRC710_HRC11,2,mobile,3.503165190937056
VL13_SRC710_HRC11,3,mobile,3.287762034366915
VL13_SRC710_HRC11,0,pc,3.665101210571584
VL13_SRC710_HRC11,1,pc,3.3607729893593405
VL13_SRC710_HRC11,2,pc,3.503165190937056
VL13_SRC710_HRC11,3,pc,3.287762034366915
VL13_SRC718_HRC15,0,mobile,2.0313056403490037
VL13_SRC718_HRC15,1,mobile,1.9107858272514284
VL13_SRC718_HRC15,2,mobile,1.7588929105098405
VL13_SRC718_HRC15,3,mobile,1.5706847019958716
VL13_SRC718_HRC15,0,pc,2.0313056403490037
VL13_SRC718_HRC15,1,pc,1.9107858272514284
VL13_SRC718_HRC15,2,pc,1.7588929105098405
VL13_SRC718_HRC15,3,pc,1.5706847019958716
VL13_SRC750_HRC03,0,mobile,3.1949808989878097
VL13_SRC750_HRC03,1,mobile,2.7346621278595853
VL13_SRC750_HRC03,2,mobile,3.167243527629399
VL13_SRC750_HRC03,3,mobile,2.9002755868712704
VL13_SRC750_HRC03,0,pc,3.1949808989878097
VL13_SRC750_HRC03,1,pc,2.7346621278595853
VL13_SRC750_HRC03,2,pc,3.167243527629399
VL13_SRC750_HRC03,3,pc,2.9002755868712704
VL13_SRC751_HRC04,0,mobile,1.8813265547511167
VL13_SRC751_HRC04,1,mobile,1.8374157447937176
VL13_SRC751_HRC04,2,mobile,1.8709210713960776
VL13_SRC751_HRC04,3,mobile,1.9188667497824663
VL13_SRC751_HRC04,0,pc,1.8813265547511167
VL13_SRC751_HRC04,1,pc,1.8374157447937176
VL13_SRC751_HRC04,2,pc,1.8709210713960776
VL13_SRC751_HRC04,3,pc,1.9188667497824663
VL13_SRC752_HRC05,0,mobile,3.9473436844725707
VL13_SRC752_HRC05,1,mobile,3.4588868372321686
VL13_SRC752_HRC05,2,mobile,3.6120076904673204
VL13_SRC752_HRC05,3,mobile,3.685721223922043
VL13_SRC752_HRC05,0,pc,3.9473436844725707
VL13_SRC752_HRC05,1,pc,3.4588868372321686
VL13_SRC752_HRC05,2,pc,3.6120076904673204
VL13_SRC752_HRC05,3,pc,3.685721223922043
VL13_SRC753_HRC06,0,mobile,3.4235584314553558
VL13_SRC753_HRC06,1,mobile,3.036545009783363
VL13_SRC753_HRC06,2,mobile,3.366363083346855
VL13_SRC753_HRC06,3,mobile,3.3592383643144
VL13_SRC753_HRC06,0,pc,3.4235584314553558
VL13_SRC753_HRC06,1,pc,3.036545009783363
VL13_SRC753_HRC06,2,pc,3.366363083346855
VL13_SRC753_HRC06,3,pc,3.3592383643144
VL13_SRC754_HRC07,0,mobile,3.157805316990862
VL13_SRC754_HRC07,1,mobile,2.789632898775049
VL13_SRC754_HRC07,2,mobile,3.1481053672465236
VL13_SRC754_HRC07,3,mobile,2.877239330472559
VL13_SRC754_HRC07,0,pc,3.157805316990862
VL13_SRC754_HRC07,1,pc,2.789632898775049
VL13_SRC754_HRC07,2,pc,3.1481053672465236
VL13_SRC754_HRC07,3,pc,2.877239330472559
VL13_SRC755_HRC08,0,mobile,3.3141659006336748
VL13_SRC755_HRC08,1,mobile,3.324016051967967
VL13_SRC755_HRC08,2,mobile,3.3211956641288696
VL13_SRC755_HRC08,3,mobile,3.0091107569344135
VL13_SRC755_HRC08,0,pc,3.3141659006336748
VL13_SRC755_HRC08,1,pc,3.324016051967967
VL13_SRC755_HRC08,2,pc,3.3211956641288696
VL13_SRC755_HRC08,3,pc,3.0091107569344135
VL13_SRC756_HRC09,0,mobile,4.286298938857928
VL13_SRC756_HRC09,1,mobile,4.283852105762258
VL13_SRC756_HRC09,2,mobile,4.370978794731642
VL13_SRC756_HRC09,3,mobile,4.222574900877247
VL13_SRC756_HRC09,0,pc,4.286298938857928
VL13_SRC756_HRC09,1,pc,4.283852105762258
VL13_SRC756_HRC09,2,pc,4.370978794731642
VL13_SRC756_HRC09,3,pc,4.222574900877247
VL13_SRC757_HRC10,0,mobile,3.353757078565164
VL13_SRC757_HRC10,1,mobile,3.3640912722793823
VL13_SRC757_HRC10,2,mobile,3.428437109563557
VL13_SRC757_HRC10,3,mobile,3.4667600254603075
VL13_SRC757_HRC10,0,pc,3.353757078565164
VL13_SRC757_HRC10,1,pc,3.3640912722793823
VL13_SRC757_HRC10,2,pc,3.428437109563557
VL13_SRC757_HRC10,3,pc,3.4667600254603075
VL13_SRC758_HRC12,0,mobile,3.6030445453244804
VL13_SRC758_HRC12,1,mobile,3.4866297294838198
VL13_SRC758_HRC12,2,mobile,3.554945664507148
VL13_SRC758_HRC12,3,mobile,3.5393154212813327
VL13_SRC758_HRC12,0,pc,3.6030445453244804
VL13_SRC758_HRC12,1,pc,3.4866297294838198
VL13_SRC758_HRC12,2,pc,3.554945664507148
VL13_SRC758_HRC12,3,pc,3.5393154212813327
VL13_SRC759_HRC13,0,mobile,3.584489970850332
VL13_SRC759_HRC13,1,mobile,3.3852200436936233
VL13_SRC759_HRC13,2,mobile,3.164293879886329
VL13_SRC759_HRC13,3,mobile,3.0327856396190365
VL13_SRC759_HRC13,0,pc,3.584489970850332
VL13_SRC759_HRC13,1,pc,3.3852200436936233
VL13_SRC759_HRC13,2,pc,3.164293879886329
VL13_SRC759_HRC13,3,pc,3.0327856396190365
